student_id,CGPA,backlogs,skills_score,interview_score,resume_score,communication_score,consistency_score,time_management_score,hackathons_participated,projects_count,certifications_count,github_activity,internships_completed,selected
ST_01914,7.16,0,69,3,10,9,8,1,0,0,1,79,2,1
ST_01915,7.52,0,42,4,5,2,2,9,0,2,1,65,2,0
ST_01916,8.75,0,64,10,6,9,7,4,0,1,0,42,3,1
ST_01917,9.49,1,73,2,6,5,6,4,0,2,2,56,2,1
ST_01918,8.17,0,72,3,8,1,7,3,0,3,1,46,3,1
ST_01919,7.26,0,70,5,9,5,9,9,0,2,1,88,0,1
ST_01920,7.36,0,63,6,1,2,5,2,3,1,2,89,2,0
ST_01921,8.63,0,77,6,3,8,7,2,0,0,2,89,2,1
ST_01922,5.51,0,85,7,7,3,4,2,0,3,0,17,0,1
ST_01923,8.29,1,100,10,3,9,4,4,0,1,1,19,0,1
ST_01924,7.1,1,43,8,5,5,10,3,1,0,3,91,3,0
ST_01925,9.07,0,87,6,4,3,9,10,0,2,1,66,0,1
ST_01926,5.92,1,49,10,5,10,7,10,0,1,2,56,2,0
ST_01927,8.15,0,64,6,3,1,8,1,1,0,0,99,0,0
ST_01928,7.66,0,76,2,3,4,9,4,3,3,0,0,0,0
ST_01929,8.39,0,100,3,10,7,7,2,1,1,0,73,0,0
ST_01930,5.79,0,82,6,8,3,5,9,0,1,0,94,0,0
ST_01931,8.11,1,40,6,3,9,4,9,0,2,2,83,1,0
ST_01932,8.03,0,56,6,8,5,4,2,1,3,1,55,1,1
ST_01933,8.02,0,85,4,5,6,7,8,0,0,3,7,0,0
ST_01934,8.22,0,46,2,1,7,1,6,0,2,0,47,0,0
ST_01935,8.54,0,53,8,2,10,1,10,3,2,0,57,0,0
ST_01936,9.12,0,100,2,7,5,8,8,1,1,0,63,0,1
ST_01937,6.71,1,40,3,1,2,6,8,1,1,0,70,1,0
ST_01938,9.21,0,45,1,2,3,1,9,2,0,1,56,0,0
ST_01939,7.74,0,78,9,1,9,5,1,1,2,0,50,0,1
ST_01940,5.85,0,82,3,10,3,8,2,1,3,0,98,0,0
ST_01941,5.76,0,49,2,7,2,1,3,0,0,2,39,0,0
ST_01942,7.0,0,60,6,2,8,10,5,3,3,0,83,0,1
ST_01943,9.03,0,42,8,10,8,8,8,0,2,0,2,0,1
ST_01944,8.68,2,58,4,3,7,3,8,0,1,1,62,2,0
ST_01945,9.05,0,67,1,7,2,10,8,0,2,1,10,2,1
ST_01946,7.83,0,41,7,1,2,10,6,0,0,2,57,2,0
ST_01947,7.48,0,66,3,4,3,3,2,0,3,1,75,0,0
ST_01948,6.16,0,83,5,7,10,4,5,0,2,3,45,0,0
ST_01949,6.98,0,71,2,2,1,8,4,0,2,0,11,1,0
ST_01950,7.45,0,51,8,4,5,10,3,0,2,0,7,1,0
ST_01951,5.9,0,40,3,9,3,8,5,0,2,2,44,3,0
ST_01952,6.49,0,85,9,7,4,2,7,0,3,2,85,0,1
ST_01953,8.19,0,82,1,3,9,2,9,0,2,1,83,0,0
ST_01954,8.81,0,79,6,3,7,5,10,1,3,1,14,1,1
ST_01955,9.99,1,68,3,4,7,1,1,0,2,0,48,2,1
ST_01956,9.7,1,48,4,4,3,8,5,0,0,0,30,2,0
ST_01957,8.39,1,57,4,8,7,9,4,0,3,0,45,1,1
ST_01958,7.4,0,84,8,6,9,4,1,2,2,0,93,3,1
ST_01959,8.36,0,100,9,6,10,8,7,1,2,2,39,1,1
ST_01960,9.04,0,75,5,8,9,2,2,0,4,0,30,2,1
ST_01961,6.03,0,55,10,8,10,7,10,2,0,0,19,3,1
ST_01962,7.34,1,74,10,8,1,5,7,1,1,3,1,2,1
ST_01963,9.28,0,75,3,1,9,10,7,1,1,1,5,0,1
ST_01964,7.23,1,43,9,8,3,3,6,0,2,0,77,0,0
ST_01965,8.07,1,79,1,5,6,3,9,1,3,1,25,1,1
ST_01966,8.14,1,82,1,3,2,1,7,0,4,2,96,0,0
ST_01967,6.33,1,74,3,7,4,1,8,1,1,0,86,2,0
ST_01968,7.13,0,58,2,2,3,8,4,2,2,2,88,0,0
ST_01969,7.01,0,99,8,10,6,10,4,2,3,0,36,0,1
ST_01970,5.62,0,45,5,10,1,5,7,0,2,1,91,1,0
ST_01971,5.61,0,70,10,6,4,8,4,2,1,0,98,0,0
ST_01972,9.24,0,66,1,4,1,4,4,0,2,1,70,0,0
ST_01973,6.73,0,42,3,1,1,7,2,0,4,1,58,0,0
ST_01974,7.83,2,92,3,6,4,10,2,0,4,1,65,1,0
ST_01975,6.84,0,75,2,3,5,5,5,1,2,1,63,0,0
ST_01976,9.73,0,98,9,4,7,4,7,0,3,2,16,2,1
ST_01977,6.67,0,75,1,4,8,5,6,0,1,0,90,0,0
ST_01978,7.43,3,41,10,8,3,4,1,0,1,1,47,2,0
ST_01979,9.43,0,87,5,7,3,3,9,1,4,0,65,0,1
ST_01980,9.29,0,96,9,9,10,8,2,2,0,1,11,0,1
ST_01981,6.34,0,76,3,7,4,6,3,1,0,1,79,0,0
ST_01982,9.11,1,54,10,9,6,1,4,0,1,0,31,0,0
ST_01983,7.56,0,76,3,1,2,10,7,3,2,0,17,1,0
ST_01984,7.67,1,62,7,4,6,6,7,1,2,2,61,0,0
ST_01985,6.1,0,83,1,1,6,8,2,1,1,0,15,0,0
ST_01986,5.86,0,90,9,6,2,4,6,1,3,0,4,1,1
ST_01987,8.78,0,86,7,2,5,2,9,3,3,1,23,0,1
ST_01988,7.73,1,99,8,10,7,4,9,1,1,0,48,0,1
ST_01989,7.47,0,45,2,9,9,9,3,0,1,0,74,1,0
ST_01990,8.78,1,72,3,4,3,7,3,0,2,1,63,2,1
ST_01991,8.94,0,44,9,4,7,10,8,1,2,0,45,0,1
ST_01992,6.22,0,60,4,6,3,7,1,0,1,2,41,0,0
ST_01993,8.25,0,96,5,5,2,2,5,1,1,3,87,3,1
ST_01994,6.11,0,67,9,6,4,3,5,0,1,1,77,0,0
ST_01995,8.88,0,60,10,9,8,7,7,0,1,0,99,3,1
ST_01996,8.46,1,63,8,6,5,5,9,0,1,1,0,0,0
ST_01997,9.8,1,90,5,6,8,8,2,1,2,0,89,2,1
ST_01998,5.81,0,67,2,4,6,7,8,1,2,0,25,0,0
ST_01999,5.76,0,50,3,7,1,4,6,0,2,0,67,2,0
ST_02000,6.77,0,61,3,4,3,4,5,0,1,1,89,0,0
ST_02001,6.68,2,85,7,5,8,8,1,0,2,0,3,1,0
ST_02002,6.61,1,85,6,4,4,9,2,0,0,1,95,0,0
ST_02003,9.58,0,73,7,9,2,8,5,0,1,0,15,0,1
ST_02004,6.62,0,96,8,6,8,5,8,1,2,1,100,1,1
ST_02005,6.72,3,93,5,10,5,1,9,2,2,0,79,1,0
ST_02006,8.92,0,76,6,6,1,6,7,0,1,2,39,2,1
ST_02007,7.52,2,80,1,5,8,3,2,0,2,1,83,0,0
ST_02008,9.0,0,56,4,9,9,4,3,1,3,0,80,2,1
ST_02009,5.79,0,90,6,5,8,10,9,3,2,0,48,0,1
ST_02010,7.69,0,54,4,8,1,1,8,2,2,0,83,3,0
ST_02011,5.65,0,68,1,6,6,5,6,0,4,1,95,3,1
ST_02012,5.78,1,73,3,6,6,8,3,0,2,0,41,0,0
ST_02013,9.58,0,80,3,3,7,2,1,0,2,1,10,2,1
ST_02014,6.13,0,82,3,9,1,6,10,1,0,0,61,2,0
ST_02015,7.9,2,61,4,10,8,10,6,1,1,2,92,0,0
ST_02016,7.35,0,66,9,3,4,8,10,0,2,1,54,1,1
ST_02017,7.06,0,77,9,9,4,8,6,2,2,2,26,0,1
ST_02018,9.55,0,54,8,2,10,7,7,0,1,3,84,2,1
ST_02019,5.6,0,60,3,8,4,9,9,3,4,3,28,0,0
ST_02020,8.49,0,91,2,7,6,7,1,0,1,0,100,0,0
ST_02021,9.84,0,43,3,3,6,10,8,0,2,2,31,0,1
ST_02022,8.02,0,86,5,7,6,6,6,0,1,1,40,1,1
ST_02023,9.72,0,57,7,8,2,6,2,0,1,1,11,2,1
ST_02024,5.74,0,46,2,4,5,4,7,1,3,2,50,3,0
ST_02025,7.38,0,55,6,9,2,8,9,0,1,0,23,0,1
ST_02026,6.67,0,93,2,8,6,2,1,1,0,1,25,0,0
ST_02027,8.79,0,74,1,10,7,10,8,0,2,1,52,1,1
ST_02028,9.92,0,51,3,2,6,2,6,0,2,0,20,1,0
ST_02029,6.65,0,46,4,6,3,9,2,1,2,2,30,0,0
ST_02030,8.44,0,80,2,1,10,8,10,3,4,0,6,0,1
ST_02031,6.39,2,49,3,1,10,5,2,0,0,1,96,1,0
ST_02032,8.04,0,40,6,10,5,3,1,3,2,2,16,0,0
ST_02033,7.59,0,51,9,1,9,4,1,1,2,1,58,1,1
ST_02034,9.87,0,66,2,7,6,3,2,0,4,2,39,1,1
ST_02035,8.24,0,67,7,7,3,5,10,1,3,0,17,2,1
ST_02036,7.07,2,97,1,1,9,8,6,0,2,1,52,1,0
ST_02037,6.01,0,95,4,5,5,3,6,0,2,1,64,0,0
ST_02038,6.18,0,57,2,5,1,4,3,1,0,1,83,2,0
ST_02039,6.51,0,40,4,6,10,9,4,0,1,0,84,1,0
ST_02040,6.63,0,96,2,4,3,4,9,0,2,1,41,0,1
ST_02041,9.33,0,89,3,2,3,5,2,0,2,0,37,1,1
ST_02042,8.03,1,62,8,4,2,4,5,1,2,0,31,0,0
ST_02043,7.86,0,78,4,5,2,6,1,1,2,1,21,2,0
ST_02044,6.02,0,56,6,3,9,6,10,0,1,1,60,0,0
ST_02045,9.37,0,84,9,2,3,6,9,2,2,3,88,1,1
ST_02046,8.75,2,81,8,6,10,5,4,0,0,1,31,0,0
ST_02047,5.8,0,85,2,10,4,7,2,1,0,1,30,0,0
ST_02048,8.69,2,40,2,4,6,3,10,2,0,0,98,3,0
ST_02049,7.95,0,94,3,7,10,8,9,1,3,0,57,2,1
ST_02050,5.87,3,77,2,6,9,3,7,0,0,1,76,0,0
ST_02051,7.56,1,43,3,8,1,3,7,1,3,0,79,0,0
ST_02052,7.68,0,90,2,5,3,4,7,0,1,1,100,0,1
ST_02053,6.25,1,54,6,6,3,2,10,1,1,0,55,1,0
ST_02054,9.76,0,60,9,9,6,6,3,0,3,0,82,1,1
ST_02055,9.32,0,60,8,5,9,8,7,0,2,2,40,1,1
ST_02056,8.51,0,98,6,9,9,10,6,0,1,2,14,1,1
ST_02057,7.58,0,90,4,3,5,9,10,0,1,0,45,2,0
ST_02058,7.35,0,61,10,9,9,4,8,0,3,0,96,0,1
ST_02059,8.43,0,83,5,2,6,4,5,2,1,3,58,0,1
ST_02060,7.95,0,53,4,8,5,1,7,0,2,2,64,1,0
ST_02061,5.78,2,74,5,1,8,9,3,0,1,2,50,3,0
ST_02062,7.81,0,100,2,9,7,2,1,0,1,0,12,1,0
ST_02063,9.13,0,43,8,7,7,4,7,1,1,1,23,1,1
ST_02064,7.57,0,74,1,10,4,7,3,0,2,0,86,1,1
ST_02065,5.73,0,71,9,1,10,8,7,0,2,0,92,2,1
ST_02066,9.04,0,67,1,1,1,10,6,0,1,0,15,0,0
ST_02067,6.41,1,51,5,8,5,2,9,1,2,0,48,0,0
ST_02068,6.66,0,93,9,9,9,6,10,0,3,3,31,3,1
ST_02069,6.24,0,69,1,2,8,1,1,0,3,1,100,2,0
ST_02070,6.99,0,48,1,3,4,10,9,1,0,1,15,0,0
ST_02071,8.91,0,58,3,2,10,7,2,0,1,2,42,0,1
ST_02072,7.84,0,55,8,1,9,2,2,0,3,0,87,0,0
ST_02073,6.42,0,69,3,2,6,6,2,0,0,0,52,0,0
ST_02074,9.45,0,40,2,8,7,10,9,3,0,0,20,3,1
ST_02075,9.46,0,85,6,2,10,3,7,0,3,2,32,0,1
ST_02076,9.42,0,84,10,9,10,9,1,0,1,1,58,2,1
ST_02077,6.57,0,62,5,1,10,4,10,0,1,1,59,0,0
ST_02078,7.53,0,51,9,6,8,2,1,2,1,2,26,1,1
ST_02079,9.93,1,44,3,6,1,2,7,0,3,0,28,0,0
ST_02080,8.97,0,59,4,6,4,8,10,0,1,0,32,1,0
ST_02081,5.62,0,42,10,7,6,2,1,1,3,1,99,1,1
ST_02082,5.79,0,94,8,1,4,10,10,3,2,2,49,1,1
ST_02083,7.59,2,41,2,9,3,2,7,1,2,0,31,0,0
ST_02084,9.59,1,82,5,5,5,7,2,0,1,0,45,0,0
ST_02085,7.92,1,59,9,8,4,1,8,0,1,1,27,0,0
ST_02086,7.74,0,41,9,2,5,1,10,0,2,0,50,0,0
ST_02087,5.97,1,87,10,5,2,6,3,1,1,1,25,1,0
ST_02088,8.46,1,97,9,7,3,10,8,1,3,1,47,1,1
ST_02089,9.2,0,79,1,3,8,8,3,1,1,1,57,1,0
ST_02090,7.21,3,74,1,7,8,10,4,0,2,2,46,1,0
ST_02091,8.99,1,92,1,7,10,8,3,1,1,1,62,0,1
ST_02092,9.84,3,98,8,10,8,7,8,2,2,0,46,0,1
ST_02093,6.42,1,43,4,2,3,4,10,2,1,1,69,0,0
ST_02094,7.85,1,92,9,8,1,6,4,1,1,0,18,2,1
ST_02095,6.79,2,75,6,9,2,9,9,1,3,2,78,1,0
ST_02096,9.07,0,79,3,6,3,4,1,0,2,1,80,0,1
ST_02097,8.1,1,45,8,6,2,8,4,0,2,1,97,0,0
ST_02098,8.36,0,53,1,8,3,8,4,0,2,2,64,2,1
ST_02099,9.09,0,54,2,5,7,6,2,0,2,1,18,1,0
ST_02100,7.28,1,100,8,1,5,7,7,0,1,2,66,1,0
ST_02101,9.62,0,88,1,10,5,1,3,0,0,0,80,0,0
ST_02102,7.9,1,76,5,9,2,2,6,1,3,0,45,0,0
ST_02103,6.21,0,72,3,3,9,10,5,0,0,2,77,3,0
ST_02104,8.63,0,83,2,7,9,10,10,0,2,0,74,1,1
ST_02105,9.07,0,58,4,6,1,5,9,0,0,1,79,0,0
ST_02106,6.93,0,51,2,4,8,4,10,0,1,1,53,2,0
ST_02107,9.36,0,82,5,7,8,5,4,0,0,1,93,1,1
ST_02108,9.58,0,93,8,9,9,5,5,3,2,2,90,0,1
ST_02109,6.75,0,48,4,4,2,10,7,0,2,1,81,0,0
ST_02110,9.93,0,58,7,6,6,3,8,0,0,2,86,0,1
ST_02111,6.13,0,71,5,3,2,6,6,0,1,1,48,0,0
ST_02112,6.41,0,67,9,3,1,1,1,1,3,1,26,1,0
ST_02113,6.33,0,67,2,7,7,4,7,1,1,1,55,0,0
ST_02114,9.52,0,99,2,9,3,10,2,0,3,2,43,2,1
ST_02115,8.44,1,70,1,5,8,10,9,2,3,0,74,3,1
ST_02116,6.18,0,100,4,3,3,4,4,1,4,1,76,0,0
ST_02117,7.48,0,75,8,6,2,9,10,0,3,0,43,0,0
ST_02118,8.27,0,52,5,8,8,1,8,0,1,0,22,2,1
ST_02119,5.88,3,81,5,4,8,9,4,0,4,3,89,1,0
ST_02120,9.47,0,72,4,7,10,8,7,0,3,0,41,1,1
ST_02121,9.12,0,81,7,7,1,10,10,1,3,1,63,0,1
ST_02122,7.77,0,57,10,5,1,2,9,0,0,1,33,0,1
ST_02123,9.85,0,68,8,10,10,2,6,0,4,2,98,1,1
ST_02124,7.38,0,84,9,2,3,4,1,0,2,2,42,3,1
ST_02125,9.93,0,78,6,4,10,6,8,0,2,0,83,0,1
ST_02126,8.51,1,47,9,5,4,3,2,2,0,1,87,2,1
ST_02127,8.36,0,88,1,3,8,9,7,0,1,0,95,0,0
ST_02128,6.25,0,96,3,4,8,7,6,0,4,1,25,3,1
ST_02129,9.47,0,61,1,5,8,1,9,1,2,1,1,1,0
ST_02130,7.42,0,40,5,1,7,10,10,0,1,0,12,0,0
ST_02131,6.23,0,87,8,3,1,4,2,0,3,2,2,1,1
ST_02132,5.56,2,70,6,9,1,3,10,0,0,0,99,0,0
ST_02133,8.02,0,59,10,9,5,4,2,0,1,0,11,0,1
ST_02134,7.87,0,75,5,9,5,6,9,0,1,0,26,0,1
ST_02135,8.74,0,62,1,9,5,3,6,0,1,0,13,0,1
ST_02136,9.51,0,56,1,9,1,9,3,0,1,1,73,0,1
ST_02137,5.86,0,84,5,4,3,10,2,0,1,0,37,1,0
ST_02138,8.79,0,49,5,7,1,9,1,0,0,3,75,1,1
ST_02139,6.34,3,48,8,1,2,4,5,3,2,3,39,0,0
ST_02140,9.36,0,85,2,5,8,9,1,0,3,1,74,2,1
ST_02141,9.19,3,56,7,2,4,2,7,1,2,1,49,1,0
ST_02142,7.93,0,97,5,10,4,9,3,1,1,2,65,3,1
ST_02143,8.7,0,42,2,4,5,4,1,0,0,2,94,1,0
ST_02144,6.91,2,72,5,9,2,10,4,1,3,0,61,0,0
ST_02145,7.62,0,40,9,5,9,4,5,1,4,2,9,0,1
ST_02146,9.2,0,59,5,2,10,10,6,0,1,0,5,1,0
ST_02147,7.57,0,41,5,1,9,3,8,3,1,1,54,0,0
ST_02148,7.11,2,55,2,2,3,2,10,0,2,1,41,0,0
ST_02149,7.72,0,48,9,10,1,8,5,0,2,1,60,0,1
ST_02150,9.23,1,53,2,1,2,5,1,1,1,0,21,0,0
ST_02151,7.01,0,40,5,3,8,10,4,0,2,0,46,0,0
ST_02152,6.28,0,74,2,8,8,6,3,1,2,2,18,0,0
ST_02153,8.7,0,57,2,7,2,3,8,2,4,2,73,0,0
ST_02154,9.22,2,40,6,1,10,4,7,3,0,1,46,1,0
ST_02155,5.95,0,82,10,10,5,2,3,0,4,1,90,1,1
ST_02156,6.58,0,96,3,3,9,3,10,3,1,1,91,0,1
ST_02157,6.14,0,44,10,7,4,10,1,0,2,1,9,0,0
ST_02158,7.07,0,50,9,5,1,5,1,0,2,0,44,0,0
ST_02159,7.53,0,77,6,6,1,4,4,0,1,1,59,0,0
ST_02160,8.87,0,63,10,5,6,10,5,1,2,3,16,0,1
ST_02161,8.43,0,78,10,8,7,10,7,0,1,2,78,0,1
ST_02162,8.29,0,84,2,1,9,2,1,0,0,1,42,1,0
ST_02163,7.09,3,71,1,7,6,2,4,0,1,0,11,1,0
ST_02164,9.29,0,94,2,9,10,6,4,0,2,2,83,0,1
ST_02165,7.62,0,55,10,9,5,9,3,3,1,1,63,0,1
ST_02166,9.91,2,96,6,3,5,7,5,0,3,1,79,1,0
ST_02167,8.35,0,42,2,4,3,8,5,0,1,0,46,2,0
ST_02168,6.07,0,97,7,4,4,4,2,1,1,2,83,1,1
ST_02169,8.54,1,86,7,8,3,2,5,0,0,0,49,1,0
ST_02170,6.96,0,47,1,7,10,7,6,1,2,1,26,0,0
ST_02171,8.59,0,71,6,8,10,1,1,0,1,1,21,0,0
ST_02172,5.81,0,61,5,5,9,1,4,0,1,1,90,2,0
ST_02173,6.29,0,95,8,3,7,5,9,0,1,1,12,0,0
ST_02174,9.35,0,91,8,9,1,3,10,0,0,1,58,3,1
ST_02175,6.52,0,87,9,9,5,6,10,1,2,0,68,1,1
ST_02176,9.27,0,56,2,10,1,4,10,0,2,1,80,1,0
ST_02177,6.76,0,66,1,10,4,7,6,2,1,0,97,0,0
ST_02178,8.39,1,84,10,2,10,1,8,0,0,0,21,1,0
ST_02179,8.62,0,42,6,8,1,6,8,0,3,1,93,0,0
ST_02180,7.81,0,65,2,3,9,2,6,1,0,1,66,0,0
ST_02181,6.87,0,74,5,9,9,3,8,1,3,1,70,0,0
ST_02182,6.46,1,52,1,2,4,10,1,1,1,1,14,2,0
ST_02183,5.65,0,56,1,9,1,5,3,1,1,0,70,1,0
ST_02184,6.87,0,69,5,2,6,6,5,0,2,0,2,0,0
ST_02185,8.44,0,68,6,7,5,1,7,1,3,0,28,0,1
ST_02186,9.72,1,53,7,7,4,5,9,0,1,0,5,1,0
ST_02187,9.42,0,69,4,8,2,3,4,0,1,1,48,1,0
ST_02188,8.95,0,76,4,4,6,9,8,2,1,0,90,1,1
ST_02189,9.05,0,100,5,4,7,8,1,0,3,1,64,1,1
ST_02190,8.49,0,83,6,8,1,10,4,1,2,2,53,0,0
ST_02191,6.67,3,87,8,6,3,3,5,0,1,1,33,1,0
ST_02192,9.58,1,77,9,6,7,4,3,0,0,1,57,0,1
ST_02193,8.52,0,48,7,10,10,10,1,0,1,2,7,2,1
ST_02194,8.02,1,87,10,5,6,4,10,0,1,0,88,1,1
ST_02195,6.0,0,71,3,10,2,9,6,0,1,2,14,0,0
ST_02196,7.51,1,95,6,3,8,4,6,0,2,0,37,0,0
ST_02197,7.57,0,43,9,2,6,9,3,1,0,0,10,2,1
ST_02198,9.39,0,45,6,8,1,4,6,0,1,0,72,0,0
ST_02199,7.96,2,90,10,1,7,6,10,0,2,0,26,0,0
ST_02200,7.21,1,40,8,1,9,5,10,1,1,1,76,1,0
ST_02201,9.9,2,64,8,5,8,6,8,2,0,0,75,0,1
ST_02202,6.0,0,79,4,5,7,8,1,0,0,3,10,1,0
ST_02203,7.4,0,77,7,2,8,9,5,2,0,2,57,0,1
ST_02204,5.69,0,42,7,10,8,2,3,0,3,3,34,1,0
ST_02205,8.83,0,98,7,7,4,1,7,0,2,2,43,0,1
ST_02206,9.63,0,60,8,1,5,2,1,1,0,3,56,0,1
ST_02207,6.76,0,53,2,4,5,4,8,2,1,0,86,2,0
ST_02208,9.36,0,69,2,4,8,6,6,0,1,1,20,1,1
ST_02209,6.81,0,96,6,2,10,5,6,0,2,0,27,0,0
ST_02210,9.6,0,94,6,3,9,4,8,0,2,1,6,0,1
ST_02211,8.89,0,41,5,2,8,8,3,0,1,2,76,1,1
ST_02212,9.12,0,87,2,6,2,3,6,1,1,1,94,1,1
ST_02213,5.58,0,61,8,2,7,1,9,0,0,0,34,3,0
ST_02214,9.83,3,52,3,7,3,9,10,0,2,1,80,3,0
ST_02215,8.77,0,64,1,6,2,7,1,0,3,0,87,1,1
ST_02216,6.87,0,87,1,10,2,4,8,2,3,1,85,0,0
ST_02217,9.23,0,82,7,2,10,10,4,0,0,1,73,0,1
ST_02218,6.77,1,50,7,3,2,10,4,1,2,2,79,1,0
ST_02219,9.43,0,87,6,8,3,1,8,2,2,2,100,0,1
ST_02220,6.01,2,49,6,1,4,9,8,0,3,0,5,0,0
ST_02221,8.67,0,88,5,9,6,3,9,1,1,3,11,0,1
ST_02222,7.93,0,83,6,2,1,4,8,1,2,3,0,0,0
ST_02223,5.93,0,76,2,8,10,4,1,0,0,1,15,0,0
ST_02224,6.59,1,64,5,8,8,1,10,0,2,2,97,0,0
ST_02225,5.56,0,83,2,8,8,4,2,1,1,0,62,1,0
ST_02226,7.61,0,74,3,4,4,10,8,0,2,3,100,0,1
ST_02227,6.86,0,58,5,2,1,2,5,0,3,1,57,0,0
ST_02228,8.19,0,67,1,2,6,4,4,0,1,2,90,0,0
ST_02229,6.84,3,99,3,7,7,7,2,1,2,0,4,1,0
ST_02230,6.85,0,81,10,1,1,8,2,0,0,2,82,0,1
ST_02231,8.84,0,87,6,2,8,7,6,0,1,1,10,1,0
ST_02232,5.72,0,96,2,3,4,1,2,0,1,0,36,3,0
ST_02233,9.56,0,90,3,7,1,4,5,1,0,3,62,0,1
ST_02234,9.34,0,100,9,8,9,7,9,0,3,1,74,0,1
ST_02235,8.51,0,82,8,4,8,6,4,0,0,2,7,0,1
ST_02236,8.17,0,96,3,4,9,6,6,0,2,1,52,3,1
ST_02237,9.52,2,87,7,10,4,6,4,0,3,2,15,1,1
ST_02238,6.33,0,99,4,1,8,6,8,0,3,1,94,2,1
ST_02239,5.86,1,49,7,1,8,6,7,1,2,0,10,0,0
ST_02240,6.58,2,54,5,7,10,6,1,1,0,2,64,3,0
ST_02241,9.08,0,71,2,9,2,8,10,1,3,0,46,0,1
ST_02242,5.66,0,42,6,2,10,2,10,0,1,2,80,0,0
ST_02243,8.12,1,63,1,9,8,1,2,0,3,0,48,2,0
ST_02244,9.98,0,49,6,7,6,6,10,3,2,1,24,2,1
ST_02245,9.35,0,83,1,8,3,7,7,0,2,1,54,0,1
ST_02246,7.85,0,69,3,5,8,10,9,1,0,1,25,0,1
ST_02247,5.79,0,80,10,1,1,9,10,2,2,1,33,0,1
ST_02248,9.24,0,90,7,8,2,3,10,1,3,2,1,0,1
ST_02249,8.2,0,72,2,10,7,1,1,0,3,0,15,0,1
ST_02250,6.02,0,84,9,3,8,6,6,0,0,1,30,3,0
ST_02251,5.92,1,64,3,5,9,10,10,0,3,0,21,1,0
ST_02252,9.59,0,78,3,7,1,5,3,1,0,1,85,1,1
ST_02253,8.51,0,93,7,7,9,4,5,1,2,0,31,1,1
ST_02254,9.23,0,99,1,7,2,10,7,1,2,1,69,1,1
ST_02255,9.46,0,91,5,2,8,10,2,0,0,0,1,1,1
ST_02256,8.07,1,92,10,2,7,7,4,1,0,2,70,1,0
ST_02257,7.83,0,78,3,3,6,5,10,1,2,0,10,0,1
ST_02258,7.44,1,64,1,6,6,4,1,0,1,0,9,1,0
ST_02259,6.93,1,77,7,10,3,10,4,0,0,1,15,1,0
ST_02260,7.46,0,51,10,2,5,10,3,1,2,0,50,2,1
ST_02261,8.98,0,43,7,7,2,10,3,0,3,0,0,3,1
ST_02262,8.21,2,67,9,9,5,9,1,0,2,2,34,0,0
ST_02263,9.52,0,59,7,9,3,8,4,0,0,1,38,1,1
ST_02264,7.5,2,49,4,2,9,4,4,1,0,0,73,0,0
ST_02265,8.23,0,70,3,8,1,4,8,0,2,0,58,1,0
ST_02266,8.34,0,58,6,8,3,10,7,0,2,1,98,0,0
ST_02267,8.16,1,41,6,8,1,9,4,1,2,1,76,0,0
ST_02268,8.66,1,43,2,2,9,8,1,1,3,0,77,0,0
ST_02269,6.57,1,54,7,3,5,7,8,1,1,0,75,1,0
ST_02270,7.81,0,77,1,4,7,1,10,0,0,0,43,0,0
ST_02271,5.97,1,72,9,6,3,4,1,0,3,3,2,2,0
ST_02272,7.23,0,57,2,2,9,1,6,1,2,1,37,0,0
ST_02273,7.69,0,79,3,5,1,5,10,3,2,0,74,2,1
ST_02274,8.44,2,71,6,9,10,4,3,0,3,1,97,1,0
ST_02275,9.78,0,71,7,6,1,7,6,0,3,2,24,0,1
ST_02276,8.2,0,52,1,8,4,8,7,0,2,0,86,0,0
ST_02277,8.85,0,90,3,2,6,1,2,1,1,1,71,1,1
ST_02278,7.78,0,55,6,4,9,5,3,0,4,2,63,1,1
ST_02279,8.35,1,72,4,6,9,10,5,0,2,0,26,1,1
ST_02280,5.82,0,73,5,4,2,7,1,0,1,2,49,0,0
ST_02281,6.64,1,90,3,9,5,3,10,0,2,1,3,0,0
ST_02282,7.13,1,53,8,2,5,9,3,0,1,1,61,3,0
ST_02283,7.63,0,86,1,7,2,8,5,3,3,3,87,0,1
ST_02284,5.71,0,41,10,9,9,5,5,1,1,0,59,0,0
ST_02285,6.13,0,52,7,2,9,3,1,0,3,1,62,0,0
ST_02286,6.75,1,91,2,6,4,3,9,0,3,2,12,1,0
ST_02287,9.87,0,68,8,2,3,3,1,0,3,1,30,1,1
ST_02288,6.99,1,91,3,5,5,2,1,1,2,0,63,0,0
ST_02289,7.67,0,82,4,8,5,1,4,0,3,1,13,0,0
ST_02290,6.38,0,81,2,3,7,1,5,3,1,0,83,0,0
ST_02291,8.25,0,73,5,5,8,9,4,1,0,1,100,0,1
ST_02292,6.76,0,100,9,3,5,7,9,0,3,1,85,0,1
ST_02293,6.43,0,56,4,3,8,7,2,1,1,1,75,3,0
ST_02294,7.82,1,42,7,1,1,10,7,1,0,1,66,0,0
ST_02295,5.52,0,69,8,2,9,2,2,0,0,0,95,0,0
ST_02296,5.53,0,43,10,7,3,4,5,0,0,0,4,2,0
ST_02297,6.49,0,70,1,4,7,8,4,0,2,2,95,0,0
ST_02298,5.67,0,98,6,1,2,6,3,0,2,0,75,1,0
ST_02299,5.99,0,93,5,4,2,4,9,0,1,0,91,0,0
